deforest	remove the trees from
burn_off	clear land of its vegetation by burning it off
burn	burn with heat, fire, or radiation
frost	damage by frost
scald	burn with a hot liquid or steam
declaw	remove the claws from
defang	remove the fangs from
dehorn	take the horns off (an animal)
disbud	destroy undeveloped horn buds (of cattle)
bone	remove the bones from
disembowel	remove the entrails of
shell	remove from its shell or outer covering
shuck	remove from the shell
pod	take something out of its shell or pod
tusk	remove the tusks of animals
dehorn	prevent the growth of horns of certain animals
scalp	remove the scalp of
lift	remove (hair) by scalping
moderate	make less fast or intense
mitigate	make less severe or harsh
relieve	alleviate or remove (pressure or stress) or make less oppressive
qualify	make more specific
remodel	do over, as of (part of) a house
correct	make right or correct
rectify	set straight or right
debug	locate and correct errors in a computer program code
edit	prepare for publication or presentation by correcting, revising, or adapting
edit	cut or eliminate
bowdlerize	edit by omitting or modifying parts considered indelicate
interpolate	insert words into texts, often falsifying it thereby
hack	significantly cut up a manuscript
edit	cut and assemble the components of
black_out	suppress by censorship as for political reasons
blank_out	cut out, as for political reasons
falsify	falsify knowingly
tame	correct by punishment or discipline
break_in	make submissive, obedient, or useful
break	be broken in
chasten	restrain or temper
corrupt	alter from the original
pervert	change the inherent purpose or function of something
abuse	use wrongly or improperly or excessively
fracture	violate or abuse
worsen	grow worse
tumble	suffer a sudden downfall, overthrow, or defeat
slip	get worse
lapse	drop to a lower level, as in one's morals or standards
suffer	get worse
suffer	be set at a disadvantage
better	get better
turn_around	get better
brisk	become brisk
better	to make better
turn_around	cause to get better
help	improve
upgrade	to improve what was old or outdated
condition	put into a better state
recondition	bring into an improved condition
degrade	lower the grade of something
emend	make improvements or corrections to
iron_out	settle or put right
worsen	make worse
deteriorate	become worse or disintegrate
go_to_pot	become ruined
decay	fall into decay or ruin
decompose	separate (substances) into constituent elements or parts
digest	soften or disintegrate by means of chemical action, heat, or moisture
dissociate	to undergo a reversible or temporary breakdown of a molecule into simpler molecules or atoms
decompose	break down
hang	suspend (meat) in order to get a gamey taste
spoil	become unfit for consumption or use
smut	become affected with smut
addle	become rotten
mold	become moldy
dry-rot	affect or be affected with dry rot
exsiccate	lose water or moisture
dehydrate	remove water from
tumble	put clothes in a tumbling barrel, where they are whirled about in hot air, usually with the purpose of drying
freeze-dry	preserve by rapid freezing and subsequently drying in a vacuum
conserve	preserve with sugar
lyophilize	to dry (blood, serum, or tissue) by freezing in a high vacuum
preserve	prevent  (food) from rotting
dehydrate	preserve by removing all water and liquids from
tin	prepare (a metal) for soldering or brazing by applying a thin layer of solder to the surface
pickle	preserve in a pickling liquid
salt	preserve with salt
marinade	soak in marinade
decoct	steep in hot water
can	preserve in a can or tin
hydrate	cause to be hydrated
hydrate	become hydrated and combine with water
hydrate	supply water or liquid to in order to maintain a healthy balance
slack	cause to heat and crumble by treatment with water
air-slake	alter by exposure to air with conversion at least in part to a carbonate
wet	cause to become wet
bedew	cover with drops of dew or as with dew
spin-dry	dry (clothes) by spinning and making use of centrifugal forces
tumble_dry	dry by spinning with hot air inside a cylinder
spray-dry	dry by bringing into the form of a spray, through contact with a hot gas
humidify	make (more) humid
dehumidify	make less humid
drench	cover with liquid
brine	soak in brine
bedraggle	make wet and dirty, as from rain
bate	soak in a special solution to soften and remove chemicals used in previous treatments
ret	place (flax, hemp, or jute) in liquid so as to promote loosening of the fibers form the woody tissue
flood	cover with liquid, usually water
flow	cover or swamp with water
lave	wash or flow against
inundate	fill or cover completely, usually with water
moisten	make moist
moil	moisten or soil
parch	cause to wither or parch from exposure to heat
dry	remove the moisture from and make dry
rough-dry	dry without smoothing or ironing
lubricate	make slippery or smooth through the application of a lubricant
blow-dry	dry hair with a hair dryer
drip-dry	dry by hanging up wet
dry	become dry or drier
scorch	become scorched or singed under intense heat or dry conditions
lock	become rigid or immoveable
unlock	become unlocked
engage	get caught
disengage	become free
strengthen	gain strength
attenuate	become weaker, in strength, value, or magnitude
strengthen	make strong or stronger
substantiate	solidify, firm, or strengthen
restrengthen	make strong again
undergird	make secure underneath
confirm	make more firm
sandbag	protect or strengthen with sandbags
spike	add alcohol to (beverages)
fortify	add nutrients to
reinforce	make stronger
buttress	make stronger or defensible
buttress	reinforce with a buttress
line	reinforce with fabric
back	establish as valid or genuine
vouch	give supporting evidence
bolster	support and strengthen
weaken	become weaker
melt	become less intense and fade away gradually
die_down	become progressively weaker
die	suffer spiritual death
collapse	lose significance, effectiveness, or value
fade	become less clearly visible or distinguishable
weaken	lessen the strength of
depress	lessen the activity or force of
unbrace	remove a brace or braces from
etiolate	make weak by stunting the growth or development of
cripple	deprive of strength or efficiency
dilute	lessen the strength or flavor of a solution or mixture
rarefy	weaken the consistency of (a chemical substance)
intensify	become more intense
build	develop and grow
redouble	make twice as great or intense
intensify	make more intense, stronger, or more marked
heat_up	make more intense
fan	make (an emotion) fiercer
blunt	make less sharp
blunt	make less intense
bloody	cover with blood
water	supply with water, as with channels or ditches or streams
hose	water with a hose
sprinkle	scatter with liquid
moonshine	distill (alcohol) illegally
distill	undergo the process of distillation
distill	extract by the process of distillation
enhance	increase
potentiate	increase the effect of or act synergistically with (a drug or a physiological or biochemical phenomenon)
enhance	make better or more attractive
follow_up	increase the effectiveness or success of by further action
touch_up	alter so as to produce a more desirable appearance
grow	become larger, greater, or bigger
vegetate	grow or spread abnormally
mushroom	grow and spread fast
grow	increase in size by natural process
undergrow	grow below something
exfoliate	grow by producing or unfolding leaves
vegetate	grow like a plant
vegetate	produce vegetation
vegetate	establish vegetation on
overgrow	grow beyond or across
overgrow	become overgrown
subside	wear off or die down
pare	decrease gradually or bit by bit
reduce	narrow or limit
restrict	place limits on  (extent or access)
develop	expand in the form of a series
tie	limit or restrict to
gate	restrict (school boys') movement to the dormitory or campus as a means of punishment
